word,normalized_word,source,is_trusted,is_common,is_active,layer,include_in_runtime,include_as_candidate,review_state
মহাবিপর্যয়,মহাবিপর্যয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাবিপর্যয়ের,মহাবিপর্যয়ের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাবিশ্বজুড়ে,মহাবিশ্বজুড়ে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাবিস্ময়,মহাবিস্ময়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাবিস্ময়ে,মহাবিস্ময়ে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাভয়ের,মহাভয়ের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাভারতজুড়ে,মহাভারতজুড়ে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাভারতীয়,মহাভারতীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহামন্দায়,মহামন্দায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহামন্দায়ও,মহামন্দায়ও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাময়া,মহাময়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহামহোপাধ্যায়,মহামহোপাধ্যায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহামাননীয়,মহামাননীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহামায়া,মহামায়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহামায়ার,মহামায়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহামারিবিষয়ক,মহামারিবিষয়ক,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহামিলনমেলায়,মহামিলনমেলায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহামেলায়,মহামেলায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহায়মেনুল,মহায়মেনুল,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহায়মেনুলকে,মহায়মেনুলকে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহায়মেনুলসহ,মহায়মেনুলসহ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাযাতনায়,মহাযাতনায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহারাষ্ট্রীয়,মহারাষ্ট্রীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহারাসলীলায়,মহারাসলীলায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহালছড়ি,মহালছড়ি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহালছড়ির,মহালছড়ির,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহালয়া,মহালয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহালয়ায়,মহালয়ায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহালয়ার,মহালয়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহালিয়া,মহালিয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহালিয়ার,মহালিয়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাশয়,মহাশয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাশয়ও,মহাশয়ও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাশয়কে,মহাশয়কে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাশয়দের,মহাশয়দের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাশয়া,মহাশয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাশয়ে,মহাশয়ে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাশয়ের,মহাশয়ের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাশয়েরা,মহাশয়েরা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়ক,মহাসড়ক,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কই,মহাসড়কই,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কও,মহাসড়কও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়ককে,মহাসড়ককে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কগুলো,মহাসড়কগুলো,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কগুলোতে,মহাসড়কগুলোতে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কগুলোতেও,মহাসড়কগুলোতেও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কগুলোর,মহাসড়কগুলোর,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কঘেঁষা,মহাসড়কঘেঁষা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কজুড়ে,মহাসড়কজুড়ে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কটি,মহাসড়কটি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কটিও,মহাসড়কটিও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কটিকে,মহাসড়কটিকে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কটিতে,মহাসড়কটিতে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কটির,মহাসড়কটির,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কব্যবস্থা,মহাসড়কব্যবস্থা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কসংলগ্ন,মহাসড়কসংলগ্ন,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কসহ,মহাসড়কসহ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কে,মহাসড়কে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কেই,মহাসড়কেই,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কের,মহাসড়কের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসড়কেরও,মহাসড়কেরও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসমন্বয়,মহাসমন্বয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসমস্যায়,মহাসমস্যায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসসড়ক,মহাসসড়ক,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসাগরবিষয়ক,মহাসাগরবিষয়ক,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসাগরীয়,মহাসাগরীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাসাড়ম্বরে,মহাসাড়ম্বরে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাস্থানগড়,মহাস্থানগড়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাস্থানগড়কে,মহাস্থানগড়কে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাস্থানগড়সহ,মহাস্থানগড়সহ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাস্থানগড়ে,মহাস্থানগড়ে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাস্থানগড়ের,মহাস্থানগড়ের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহাস্মরণীয়,মহাস্মরণীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিমপাড়ার,মহিমপাড়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিমময়,মহিমময়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিমময়ী,মহিমময়ী,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিমাময়,মহিমাময়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিমাময়ী,মহিমাময়ী,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিমায়,মহিমায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিয়সী,মহিয়সী,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিয়ান,মহিয়ান,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিলাবিষয়,মহিলাবিষয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিলাবিষয়ক,মহিলাবিষয়ক,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিশালবাড়ি,মহিশালবাড়ি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিশুড়া,মহিশুড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিষখেড়,মহিষখেড়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিষবেড়,মহিষবেড়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিষভাঙ্গায়,মহিষভাঙ্গায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিষমুড়ি,মহিষমুড়ি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিষাচাপড়,মহিষাচাপড়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিষাড়,মহিষাড়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিষাপাড়া,মহিষাপাড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহিষালবাড়ী,মহিষালবাড়ী,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহীয়সী,মহীয়সী,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহীয়ান,মহীয়ান,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহীয়ান্‌,মহীয়ান্,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহীসোপানের,মহীসোপানের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহুকুমায়,মহুকুমায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহুয়া,মহুয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহুয়াগাছ,মহুয়াগাছ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহুয়াটি,মহুয়াটি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহুয়াফল,মহুয়াফল,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহুয়াফুল,মহুয়াফুল,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহুয়ার,মহুয়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহুরীপাড়ার,মহুরীপাড়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেঞ্জোদাড়ো,মহেঞ্জোদাড়ো,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেড়া,মহেড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেন্দ্রপাড়া,মহেন্দ্রপাড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেন্দ্ররায়,মহেন্দ্ররায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেশকুড়া,মহেশকুড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেশখালিয়া,মহেশখালিয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেশখালিয়াপাড়া,মহেশখালিয়াপাড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেশখালীয়াপাড়া,মহেশখালীয়াপাড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেশখালীয়াপাড়ায়,মহেশখালীয়াপাড়ায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেশখেড়,মহেশখেড়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেষখালিয়াপাড়া,মহেষখালিয়াপাড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেষখালীয়া,মহেষখালীয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেষখালীয়াপাড়া,মহেষখালীয়াপাড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহেষখালীয়াপাড়ার,মহেষখালীয়াপাড়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়,মহোদয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়েরা,মহোদয়েরা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়ও,মহোদয়ও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়কে,মহোদয়কে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়কেও,মহোদয়কেও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়গণ,মহোদয়গণ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়দের,মহোদয়দের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়রা,মহোদয়রা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়া,মহোদয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়াও,মহোদয়াও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়ারই,মহোদয়ারই,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়ের,মহোদয়ের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোদয়েরও,মহোদয়েরও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মহোপাধ্যায়,মহোপাধ্যায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইওপিয়া,মাইওপিয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইকওয়ালা,মাইকওয়ালা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইকওয়ালাদের,মাইকওয়ালাদের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইকছড়ি,মাইকছড়ি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইকাসিয়াস,মাইকাসিয়াস,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইকিংয়ে,মাইকিংয়ে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইকিংয়ের,মাইকিংয়ের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রো,মাইক্রো,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোকন্ট্রোলার,মাইক্রোকন্ট্রোলার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোকন্ট্রোলারের,মাইক্রোকন্ট্রোলারের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোবায়োলজি,মাইক্রোবায়োলজি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোবাস,মাইক্রোবাস,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোবাসটি,মাইক্রোবাসটি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোবাসসহ,মাইক্রোবাসসহ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোবাসের,মাইক্রোবাসের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোল্যাবের,মাইক্রোল্যাবের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোসফট,মাইক্রোসফট,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোসিস্টেম,মাইক্রোসিস্টেম,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোওয়ার্কাস,মাইক্রোওয়ার্কাস,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোওয়ার্ল্ডের,মাইক্রোওয়ার্ল্ডের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোওয়েভ,মাইক্রোওয়েভ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোওয়েভে,মাইক্রোওয়েভে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোনিউট্রিয়েন্ট,মাইক্রোনিউট্রিয়েন্ট,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোনেশিয়া,মাইক্রোনেশিয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোনেশিয়ান,মাইক্রোনেশিয়ান,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোনেশিয়ার,মাইক্রোনেশিয়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোনেশীয়,মাইক্রোনেশীয়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোবায়োলজিক্যাল,মাইক্রোবায়োলজিক্যাল,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোবায়োলজিতে,মাইক্রোবায়োলজিতে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোবায়োলজির,মাইক্রোবায়োলজির,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোবায়োলজিস্ট,মাইক্রোবায়োলজিস্ট,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোবায়োলজিস্টে,মাইক্রোবায়োলজিস্টে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোব্যাকটেরিয়াম,মাইক্রোব্যাকটেরিয়াম,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইক্রোব্লগিংয়ের,মাইক্রোব্লগিংয়ের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইচছড়ি,মাইচছড়ি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইচছড়ির,মাইচছড়ির,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইজগাঁওয়ের,মাইজগাঁওয়ের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইজপাড়া,মাইজপাড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইজপাড়াটি,মাইজপাড়াটি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইজপাড়াতেই,মাইজপাড়াতেই,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইজপাড়ায়,মাইজপাড়ায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইজপাড়ার,মাইজপাড়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইজবাড়ি,মাইজবাড়ি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইজবাড়িতে,মাইজবাড়িতে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইজবাড়ী,মাইজবাড়ী,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইজভান্ডারিয়া,মাইজভান্ডারিয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইজভান্ডারিয়ার,মাইজভান্ডারিয়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইঝপাড়া,মাইঝপাড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইটকুমড়া,মাইটকুমড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইটকুমড়ায়,মাইটকুমড়ায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইটডাঙ্গায়,মাইটডাঙ্গায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইটোকন্ড্রিয়া,মাইটোকন্ড্রিয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইটোকন্ড্রিয়াকে,মাইটোকন্ড্রিয়াকে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইটোকন্ড্রিয়াতে,মাইটোকন্ড্রিয়াতে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইটোকন্ড্রিয়ায়,মাইটোকন্ড্রিয়ায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইটোকন্ড্রিয়ার,মাইটোকন্ড্রিয়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইট্রোকন্ড্রিয়া,মাইট্রোকন্ড্রিয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইডিয়ার,মাইডিয়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইনরিটিবিষয়ক,মাইনরিটিবিষয়ক,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইনিয়া,মাইনিয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইন্‌,মাইন্,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইপাকাইয়ের,মাইপাকাইয়ের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইপাড়া,মাইপাড়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইপ্রাসোয়েটের,মাইপ্রাসোয়েটের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়ং,মাইয়ং,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়া,মাইয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াই,মাইয়াই,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াও,মাইয়াও,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াক,মাইয়াক,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াকি,মাইয়াকি,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াগুলা,মাইয়াগুলা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াগুলার,মাইয়াগুলার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াগুলোরে,মাইয়াগুলোরে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াগো,মাইয়াগো,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াগোর,মাইয়াগোর,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াটার,মাইয়াটার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াটারে,মাইয়াটারে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াডা,মাইয়াডা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াডায়,মাইয়াডায়,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াডারে,মাইয়াডারে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়ার,মাইয়ার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়ারা,মাইয়ারা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়ারে,মাইয়ারে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়ালোকরে,মাইয়ালোকরে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়াস,মাইয়াস,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়ুং,মাইয়ুং,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়ুর,মাইয়ুর,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়ুস,মাইয়ুস,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়ে,মাইয়ে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়েডার,মাইয়েডার,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়েডারে,মাইয়েডারে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়ের,মাইয়ের,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়েরে,মাইয়েরে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়েলোমা,মাইয়েলোমা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়্যা,মাইয়্যা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়্যাই,মাইয়্যাই,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়্যাগারে,মাইয়্যাগারে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়্যাগুনঅ,মাইয়্যাগুনঅ,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়্যাগো,মাইয়্যাগো,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়্যাগোরে,মাইয়্যাগোরে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়্যাটারে,মাইয়্যাটারে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়্যাডা,মাইয়্যাডা,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইয়্যারে,মাইয়্যারে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইলজুড়ে,মাইলজুড়ে,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইলদেড়েক,মাইলদেড়েক,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইলবাড়িয়া,মাইলবাড়িয়া,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
মাইলয়েড,মাইলয়েড,Bengali.txt,1,0,1,accepted_variants,1,1,normalized_surface_variant
